             141.000           4675.062011719           5072.227539062           5376.474609375           3703.886962891           5539.266601562
             144.000           4663.064941406           5075.507812500           5392.325683594           3660.594970703           5562.135742188
             147.000           4643.975097656           5070.458007812           5398.928222656           3613.391357422           5575.277832031
             150.000           4598.538085938           5037.048828125           5375.709472656           3545.255615234           5557.844238281
             153.000           4607.768066406           5062.940429688           5415.403320312           3520.820068359           5605.278320312
             156.000           4534.834960938           4998.451171875           5358.413574219           3434.191406250           5552.654785156
             159.000           4396.572265625           4861.740722656           5223.902343750           3298.875976562           5419.668945312
             162.000           4359.804687500           4836.149902344           5207.999511719           3242.253906250           5409.338867188
             165.000           4496.356445312           5003.638671875           5400.722167969           3313.312744141           5616.094238281
             168.000           4482.860351562           5003.933105469           5412.874023438           3274.554443359           5635.041015625
             171.000           4323.201660156           4840.984863281           5248.440429688           3129.560791016           5470.175781250
             174.000           4319.165527344           4852.029296875           5272.499023438           3098.063720703           5501.710937500
             177.000           4321.920898438           4870.312988281           5304.189941406           3072.511718750           5541.107421875
             180.000           4305.432128906           4867.704589844           5313.812011719           3032.189453125           5557.836914062
             183.000           4271.387695312           4844.530761719           5300.486816406           2981.106201172           5550.321777344
             186.000           4203.590820312           4782.270996094           5243.834960938           2908.215820312           5497.158691406
             189.000           4154.955566406           4741.850585938           5211.224121094           2848.822998047           5469.268554688
             192.000           4119.511718750           4716.482421875           5195.216308594           2798.788818359           5458.858398438
             195.000           4130.390625000           4744.044433594           5237.494140625           2780.723388672           5509.704589844
             198.000           4084.723144531           4706.091796875           5207.057128906           2725.833740234           5483.869140625
             201.000           4071.056152344           4705.586914062           5218.580566406           2691.665039062           5502.533203125
             204.000           4008.851074219           4648.409179688           5166.862792969           2626.615722656           5454.324218750
             207.000           3962.767578125           4610.002441406           5136.137207031           2572.303955078           5428.367187500
             210.000           3949.181884766           4608.288085938           5145.469238281           2541.154541016           5444.323730469
             213.000           3876.685546875           4538.071289062           5078.568359375           2471.997070312           5379.778808594
             216.000           3901.275878906           4581.744628906           5139.375000000           2464.642822266           5450.673828125
             219.000           3867.972900391           4556.869628906           5122.909667969           2421.850585938           5439.431640625
             222.000           3838.836425781           4536.823242188           5111.871093750           2382.058105469           5433.972656250
             225.000           3833.141601562           4543.949707031           5131.083496094           2357.865234375           5460.492675781
             228.000           3762.829589844           4474.886230469           5064.653808594           2293.571533203           5396.107421875
             231.000           3812.588867188           4549.103515625           5160.845703125           2302.007812500           5505.257324219
             234.000           3780.415039062           4524.000488281           5143.158203125           2263.472900391           5492.291503906
             237.000           3606.324951172           4329.336425781           4932.983398438           2139.825927734           5273.947265625
             240.000           3597.051025391           4332.728027344           4948.703125000           2113.940917969           5297.253906250
             243.000           3636.310302734           4393.743164062           5029.617675781           2117.981445312           5390.028808594
             246.000           3689.523925781           4472.072753906           5130.788085938           2129.769531250           5504.772460938
             249.000           3709.178955078           4510.040527344           5185.973144531           2121.992675781           5570.376953125
             252.000           3637.031005859           4436.508300781           5113.108886719           2061.754150391           5498.550781250
             255.000           3517.070556641           4304.019531250           4971.838867188           1975.481811523           5352.932128906
             258.000           3423.609375000           4202.874511719           4865.944824219           1905.745361328           5244.964843750
             261.000           3468.313476562           4271.355957031           4956.512695312           1913.124633789           5348.825195312
             264.000           3515.982666016           4343.846679688           5052.087402344           1921.887817383           5458.305664062
             267.000           3467.564208984           4297.173339844           5008.751953125           1878.896606445           5417.551269531
             270.000           3383.205566406           4206.131347656           4913.906250000           1816.431884766           5321.218261719
             273.000           3358.369140625           4189.063964844           4905.523925781           1786.166015625           5318.560058594
             276.000           3389.209472656           4240.641113281           4976.915039062           1786.688964844           5402.073730469
             279.000           3384.159179688           4247.555175781           4996.151855469           1768.191406250           5429.145996094
             282.000           3345.575195312           4212.447753906           4966.079101562           1732.285766602           5402.721191406
             285.000           3252.252441406           4107.614257812           4853.187011719           1669.162841797           5285.870605469
             288.000           3179.741699219           4028.852294922           4770.979980469           1617.163818359           5202.396972656
             291.000           3211.594238281           4082.504882812           4845.792968750           1618.216186523           5290.282714844
             294.000           3347.137207031           4268.731445312           5078.678222656           1670.834472656           5551.159667969
             297.000           3260.722167969           4171.194335938           4973.429687500           1613.608276367           5442.170410156
             300.000           3081.761718750           3955.054931641           4726.643554688           1510.994995117           5178.255371094
             303.000           3129.294189453           4028.705810547           4825.488769531           1520.573730469           5292.626953125
             306.000           3189.770996094           4119.267089844           4944.857421875           1536.343017578           5429.680175781
             309.000           3113.151855469           4032.410644531           4850.986328125           1486.634643555           5332.458984375
             312.000           3010.171142578           3911.865722656           4717.041015625           1424.018798828           5191.460937500
             315.000           2989.907714844           3898.277832031           4711.662597656           1401.253540039           5191.753417969
             318.000           2950.441406250           3859.043457031           4674.822753906           1370.281372070           5157.139648438
             321.000           3002.158935547           3939.198974609           4782.777343750           1381.684936523           5282.374023438
             324.000           3065.183349609           4034.128417969           4908.674316406           1398.503662109           5427.447753906
             327.000           3028.641357422           3998.446289062           4876.072265625           1369.612060547           5397.533203125
             330.000           2939.394042969           3893.269531250           4758.858398438           1316.950439453           5274.056640625
             333.000           2848.912109375           3785.596191406           4637.901855469           1264.720092773           5146.062500000
             336.000           2781.597167969           3707.935791016           4553.102050781           1223.661132812           5057.859375000
             339.000           2846.301269531           3806.613037109           4685.197265625           1240.477416992           5210.822753906
             342.000           2916.514648438           3912.392822266           4825.862304688           1260.087280273           5373.242187500
             345.000           2838.917724609           3820.530273438           4723.355957031           1215.373413086           5265.278320312
             348.000           2794.433349609           3772.793457031           4675.080078125           1185.376464844           5217.605957031
             351.000           2762.704833984           3741.833007812           4647.256347656           1161.321044922           5192.586425781
             354.000           2745.710693359           3730.638916016           4643.870117188           1143.758178711           5194.830078125
             357.000           2761.221435547           3763.414794922           4695.100097656           1140.027954102           5258.122070312
             360.000           2744.384033203           3752.536132812           4692.315917969           1122.699096680           5261.200683594
             363.000           2679.625244141           3675.494873047           4606.284179688           1086.426635742           5170.663085938
             366.000           2654.127197266           3651.719482422           4586.539550781           1066.687622070           5154.286132812
             369.000           2681.275390625           3701.149902344           4659.491210938           1067.583984375           5242.532714844
             372.000           2687.351562500           3721.452636719           4695.794433594           1060.241699219           5289.577148438
             375.000           2696.998535156           3746.216552734           4737.347656250           1054.818603516           5342.338378906
             378.000           2656.977294922           3702.021728516           4691.780273438           1030.050415039           5296.919921875
             381.000           2617.399169922           3658.981201172           4648.221679688           1005.146606445           5254.107421875
             384.000           2619.086669922           3673.082031250           4676.817871094            996.634094238           5292.624023438
             387.000           2611.979980469           3674.533203125           4689.077636719            985.131591797           5312.541015625
             390.000           2591.648193359           3657.291503906           4677.460937500            968.815612793           5305.414550781
             393.000           2589.982177734           3666.622070312           4700.093750000            959.405212402           5337.310546875
             396.000           2553.781250000           3626.580566406           4659.054687500            937.662963867           5296.698730469
             399.000           2460.298583984           3505.061523438           4513.277832031            895.093566895           5136.999023438
             402.000           2493.367675781           3563.734863281           4599.489746094            898.739379883           5241.349121094
             405.000           2526.666992188           3622.544677734           4685.760742188            902.711181641           5345.718750000
             408.000           2464.511230469           3544.865234375           4595.875976562            872.413391113           5249.373046875
             411.000           2435.331054688           3514.106689453           4566.408691406            854.243957520           5221.813476562
             414.000           2425.811035156           3511.544433594           4573.479003906            843.190673828           5235.998535156
             417.000           2413.020019531           3504.095703125           4574.104003906            831.201171875           5242.778320312
             420.000           2425.937988281           3534.121826172           4623.834472656            828.063354492           5305.971679688
             423.000           2397.970214844           3504.171875000           4594.760742188            811.330322266           5278.559082031
             426.000           2335.247314453           3423.044677734           4498.272949219            783.183105469           5173.537109375
             429.000           2297.373046875           3378.415527344           4449.873046875            763.407958984           5123.916503906
             432.000           2299.843994141           3393.225341797           4479.924804688            757.059875488           5164.749023438
             435.000           2338.960693359           3461.752197266           4580.623046875            763.085815430           5286.886718750
             438.000           2292.052490234           3402.858886719           4512.676269531            741.187866211           5214.372070312
             441.000           2268.391113281           3378.863525391           4491.431640625            726.652893066           5196.092285156
             444.000           2302.430664062           3440.127441406           4582.919433594            731.103637695           5307.896484375
             447.000           2251.132080078           3373.757324219           4504.307617188            708.613281250           5222.673828125
